Customer ID,Transaction Date,Product Category,Purchase Amount
6550,2022-10-23,Non Finished Goods,270.59
6550,2022-10-23,Protein,10135.24
6550,2022-10-23,Specialty Foods - Other,14275.09
6550,2022-07-24,Non Finished Goods,53.43
6550,2022-07-24,Specialty Foods - Other,5265.6
6550,2024-03-24,Non Finished Goods,686.92
6550,2024-03-24,Protein,78318.26
6550,2024-11-24,Protein,15894.9
6550,2023-09-24,Non Finished Goods,129.74
6550,2023-09-24,Protein,14052.97
6550,2024-08-25,Non Finished Goods,433.0
6550,2024-08-25,Protein,58355.43
6550,2022-12-25,Non Finished Goods,11.11
6550,2024-02-25,Non Finished Goods,342.8
6550,2024-02-25,Protein,31588.14
6550,2025-05-25,Non Finished Goods,156.0
6550,2025-05-25,Protein,14844.96
6550,2022-09-25,Non Finished Goods,432.18
6550,2022-09-25,Protein,24422.07
6550,2022-09-25,Specialty Foods - Other,15009.21
6550,2023-02-26,Non Finished Goods,169.97
6550,2023-02-26,Protein,14301.84
6550,2023-02-26,Specialty Foods - Other,1331.8
6550,2025-01-26,Non Finished Goods,337.86
6550,2025-01-26,Protein,41799.65
6550,2022-06-26,Non Finished Goods,222.26
6550,2022-06-26,Protein,21420.98
6550,2023-11-26,Non Finished Goods,758.66
6550,2023-11-26,Protein,70192.81
6550,2025-04-27,Non Finished Goods,245.53
6550,2025-04-27,Protein,18562.2
6550,2023-08-27,Non Finished Goods,680.52
6550,2023-08-27,Protein,63310.42
6550,2025-07-27,Non Finished Goods,287.04
6550,2025-07-27,Protein,28751.36
6550,2022-11-27,Non Finished Goods,261.94
6550,2022-11-27,Protein,10215.6
6550,2022-11-27,Specialty Foods - Other,14596.68
6550,2024-10-27,Non Finished Goods,351.52
6550,2024-10-27,Protein,35416.07
6550,2024-04-28,Non Finished Goods,166.85
6550,2024-04-28,Protein,15405.3
6550,2022-08-28,Non Finished Goods,110.83
6550,2022-08-28,Protein,6878.26
6550,2022-08-28,Specialty Foods - Other,51584.11
6550,2024-01-28,Non Finished Goods,416.92
6550,2024-01-28,Protein,37234.96
6550,2024-07-28,Non Finished Goods,477.8
6550,2024-07-28,Protein,42584.77
6550,2023-05-28,Non Finished Goods,153.27
6550,2023-05-28,Protein,15791.24
6550,2024-12-29,Non Finished Goods,110.16
6550,2024-12-29,Protein,10392.56
6550,2023-01-29,Non Finished Goods,210.77
6550,2023-01-29,Plate for Graphics - non FG,2084.04
6550,2023-01-29,Protein,5107.8
6550,2023-01-29,Specialty Foods - Other,12635.88
6550,2025-06-29,Non Finished Goods,233.08
6550,2025-06-29,Protein,10698.14
6550,2023-10-29,Non Finished Goods,290.15
6550,2023-10-29,Plate for Graphics - non FG,5288.88
6550,2023-10-29,Protein,29065.48
6550,2024-09-29,Non Finished Goods,428.88
6550,2024-09-29,Protein,48624.41
6550,2025-08-03,Non Finished Goods,348.41
6550,2025-08-03,Protein,38806.5
6550,2022-07-03,Non Finished Goods,140.25
6550,2022-07-03,Protein,13058.24
6550,2024-03-03,Non Finished Goods,110.91
6550,2024-03-03,Protein,10299.6
6550,2024-11-03,Non Finished Goods,259.31
6550,2024-11-03,Protein,38920.51
6550,2023-09-03,Non Finished Goods,166.37
6550,2023-09-03,Protein,14149.28
6550,2023-09-03,Specialty Foods - Other,2039.84
6550,2023-04-30,Non Finished Goods,133.09
6550,2023-04-30,Protein,12258.72
6550,2023-07-30,Non Finished Goods,72.17
6550,2023-07-30,Protein,2386.8
6550,2023-07-30,Specialty Foods - Other,4401.48
6550,2025-03-30,Non Finished Goods,230.72
6550,2025-03-30,Protein,11400.9
6550,2022-10-30,Non Finished Goods,264.08
6550,2022-10-30,Protein,2227.48
6550,2022-10-30,Specialty Foods - Other,24166.18
6550,2023-12-31,Non Finished Goods,95.28
6550,2023-12-31,Protein,9072.77
6550,2022-07-31,Non Finished Goods,477.22
6550,2022-07-31,Protein,16695.3
6550,2022-07-31,Specialty Foods - Other,41855.34
6550,2024-03-31,Non Finished Goods,166.36
6550,2024-08-04,Non Finished Goods,210.19
6550,2024-08-04,Protein,18731.94
6550,2022-12-04,Non Finished Goods,119.13
6550,2022-12-04,Protein,14804.32
6550,2022-12-04,Specialty Foods - Other,8157.28
6550,2024-02-04,Non Finished Goods,205.17
6550,2024-02-04,Protein,11166.26
6550,2023-06-04,Protein,3656.5
6550,2023-06-04,Specialty Foods - Other,14917.5
6550,2025-05-04,Non Finished Goods,5.57
6550,2025-05-04,Protein,534.42
6550,2023-02-05,Non Finished Goods,246.71
6550,2023-02-05,Protein,37910.73
6550,2025-01-05,Non Finished Goods,366.74
6550,2025-01-05,Protein,36348.34
6550,2022-06-05,Plate for Graphics - non FG,9349.98
6550,2024-05-05,Non Finished Goods,218.06
6550,2024-05-05,Protein,21081.29
6550,2023-11-05,Non Finished Goods,36.41
6550,2023-11-05,Protein,3895.18
6550,2023-11-05,Specialty Foods - Other,5475.28
6550,2025-04-06,Non Finished Goods,121.3
6550,2025-04-06,Protein,27576.06
6550,2023-08-06,Non Finished Goods,299.45
6550,2023-08-06,Protein,26851.5
6550,2025-07-06,Non Finished Goods,24.23
6550,2025-07-06,Protein,17731.57
6550,2022-11-06,Protein,22515.24
6550,2022-11-06,Specialty Foods - Other,23330.78
6550,2024-10-06,Non Finished Goods,346.44
6550,2024-10-06,Protein,26358.0
6550,2024-04-07,Non Finished Goods,207.03
6550,2024-04-07,Protein,22705.31
6550,2022-08-07,Non Finished Goods,57.88
6550,2022-08-07,Protein,5607.04
6550,2024-01-07,Non Finished Goods,111.61
6550,2024-01-07,Protein,10352.4
6550,2024-07-07,Non Finished Goods,285.58
6550,2024-07-07,Protein,26857.48
6550,2024-12-08,Protein,1776.48
6550,2023-01-08,Non Finished Goods,343.93
6550,2023-01-08,Protein,10215.6
6550,2023-01-08,Specialty Foods - Other,21329.02
6550,2025-06-08,Protein,7636.92
6550,2023-10-08,Non Finished Goods,285.12
6550,2023-10-08,Protein,27286.87
6550,2024-09-08,Non Finished Goods,55.45
6550,2024-09-08,Protein,5271.6
6550,2023-04-09,Non Finished Goods,517.33
6550,2023-04-09,Protein,45362.64
6550,2023-04-09,Specialty Foods - Other,3127.04
6550,2025-02-09,Non Finished Goods,402.09
6550,2025-02-09,Protein,39039.84
6550,2024-06-09,Non Finished Goods,221.72
6550,2024-06-09,Protein,15732.05
6550,2025-03-09,Non Finished Goods,55.12
6550,2025-03-09,Protein,5003.4
6550,2022-10-09,Non Finished Goods,296.75
6550,2022-10-09,Protein,24269.9
6550,2022-10-09,Specialty Foods - Other,3346.12
6551,2022-12-11,Healthcare Films & Flex Pkg,92178.84
6551,2022-12-11,Non Finished Goods,284.39
6551,2024-02-11,Healthcare Films & Flex Pkg,39491.64
6551,2024-02-11,Non Finished Goods,117.88
6551,2022-10-02,Healthcare Films & Flex Pkg,156415.72
6551,2022-10-02,Non Finished Goods,589.44
6551,2023-04-23,Healthcare Films & Flex Pkg,48323.67
6551,2023-04-23,Non Finished Goods,117.55
6551,2023-07-09,Healthcare Films & Flex Pkg,20665.26
6551,2023-07-09,Non Finished Goods,49.8
6551,2022-10-09,Healthcare Films & Flex Pkg,24697.22
6551,2022-10-09,Non Finished Goods,93.07
6552,2024-12-01,Converter & Specialty Ind Film,21376.32
6552,2025-06-01,Converter & Specialty Ind Film,171010.56
6552,2025-06-01,Specialty Foods - Other,69686.76
6552,2024-09-01,Plate for Graphics - non FG,5294.59
6552,2023-12-10,Converter & Specialty Ind Film,176672.18
6552,2023-09-10,Converter & Specialty Ind Film,72696.52
6552,2023-09-10,Specialty Foods - Other,71404.85
6552,2022-12-11,Converter & Specialty Ind Film,111995.51
6552,2022-12-11,Non Finished Goods,20.42
6552,2022-12-11,Specialty Foods - Other,7183.04
6552,2023-06-11,Converter & Specialty Ind Film,134270.01
6552,2022-09-11,Converter & Specialty Ind Film,64723.68
6552,2023-02-12,Converter & Specialty Ind Film,149206.32
6552,2023-02-12,Non Finished Goods,45.32
6552,2022-06-12,Converter & Specialty Ind Film,80477.56
6552,2022-06-12,Non Finished Goods,10.87
6552,2023-03-12,Converter & Specialty Ind Film,373351.07
6552,2023-03-12,Specialty Foods - Other,7424.04
6552,2023-11-12,Converter & Specialty Ind Film,121597.89
6552,2023-11-12,Plate for Graphics - non FG,5350.22
6552,2025-04-13,Converter & Specialty Ind Film,70224.56
6552,2023-08-13,Converter & Specialty Ind Film,218427.76
6552,2025-07-13,Plate for Graphics - non FG,4487.7
6552,2024-10-13,Converter & Specialty Ind Film,25406.25
6552,2024-04-14,Plate for Graphics - non FG,2893.25
6552,2024-01-14,Converter & Specialty Ind Film,138959.62
6552,2024-01-14,Plate for Graphics - non FG,3452.29
6552,2023-05-14,Converter & Specialty Ind Film,41921.5
6552,2023-05-14,Non Finished Goods,37.1
6552,2023-05-14,Specialty Foods - Other,64296.48
6552,2024-12-15,Converter & Specialty Ind Film,85921.12
6552,2024-09-15,Converter & Specialty Ind Film,28552.12
6552,2023-04-16,Converter & Specialty Ind Film,215577.64
6552,2023-04-16,Specialty Foods - Other,13059.32
6552,2025-02-16,Converter & Specialty Ind Film,10688.16
6552,2023-07-16,Converter & Specialty Ind Film,145704.5
6552,2023-07-16,Non Finished Goods,90.72
6552,2024-06-16,Converter & Specialty Ind Film,37040.64
6552,2025-03-16,Converter & Specialty Ind Film,47617.93
6552,2025-08-17,Plate for Graphics - non FG,6662.68
6552,2023-12-17,Converter & Specialty Ind Film,45701.63
6552,2022-07-17,Converter & Specialty Ind Film,35745.76
6552,2022-07-17,Non Finished Goods,24.05
6552,2022-07-17,Plate for Graphics - non FG,10232.49
6552,2024-03-17,Plate for Graphics - non FG,3655.4
6552,2024-11-17,Converter & Specialty Ind Film,228548.22
6552,2022-12-18,Converter & Specialty Ind Film,33810.04
6552,2022-12-18,Non Finished Goods,39.73
6552,2022-12-18,Specialty Foods - Other,6039.56
6552,2024-02-18,Converter & Specialty Ind Film,404215.11
6552,2023-06-18,Converter & Specialty Ind Film,100455.32
6552,2023-06-18,Non Finished Goods,115.13
6552,2023-06-18,Specialty Foods - Other,11257.96
6552,2025-05-18,Converter & Specialty Ind Film,113003.02
6552,2025-05-18,Non Finished Goods,4563.0
6552,2023-02-19,Non Finished Goods,43.1
6552,2023-02-19,Plate for Graphics - non FG,2274.63
6552,2023-03-19,Converter & Specialty Ind Film,149534.04
6552,2023-03-19,Non Finished Goods,99.86
6552,2023-07-02,Converter & Specialty Ind Film,35389.26
6552,2023-07-02,Non Finished Goods,111.19
6552,2025-03-02,Plate for Graphics - non FG,6439.4
6552,2022-10-02,Specialty Foods - Other,13264.9
6552,2023-08-20,Converter & Specialty Ind Film,23977.7
6552,2024-04-21,Converter & Specialty Ind Film,9173.76
6552,2022-08-21,Converter & Specialty Ind Film,19644.92
6552,2024-01-21,Converter & Specialty Ind Film,183825.6
6552,2024-01-21,Plate for Graphics - non FG,2364.16
6552,2023-05-21,Converter & Specialty Ind Film,183098.4
6552,2023-05-21,Non Finished Goods,71.14
6552,2023-01-22,Converter & Specialty Ind Film,329752.05
6552,2023-01-22,Specialty Foods - Other,132421.96
6552,2025-06-22,Converter & Specialty Ind Film,319740.25
6552,2023-10-22,Converter & Specialty Ind Film,41880.5
6552,2024-09-22,Converter & Specialty Ind Film,210029.12
6552,2023-04-23,Converter & Specialty Ind Film,67348.63
6552,2023-04-23,Non Finished Goods,87.21
6552,2023-04-23,Specialty Foods - Other,107810.54
6552,2025-02-23,Converter & Specialty Ind Film,244573.07
6552,2023-07-23,Converter & Specialty Ind Film,237377.27
6552,2023-07-23,Specialty Foods - Other,87457.72
6552,2024-06-23,Converter & Specialty Ind Film,481545.52
6552,2025-03-23,Converter & Specialty Ind Film,559053.19
6552,2025-03-23,Specialty Foods - Other,137389.84
6552,2022-07-24,Converter & Specialty Ind Film,31774.9
6552,2022-07-24,Non Finished Goods,24.05
6552,2022-07-24,Plate for Graphics - non FG,8662.71
6552,2024-03-24,Converter & Specialty Ind Film,578414.56
6552,2023-09-24,Converter & Specialty Ind Film,11097.24
6552,2023-09-24,Specialty Foods - Other,96559.03
6552,2024-08-25,Converter & Specialty Ind Film,28602.25
6552,2024-08-25,Plate for Graphics - non FG,4218.48
6552,2022-12-25,Non Finished Goods,23.24
6552,2024-02-25,Converter & Specialty Ind Film,214930.68
6552,2024-02-25,Plate for Graphics - non FG,3012.01
6552,2023-06-25,Converter & Specialty Ind Film,433538.64
6552,2023-06-25,Non Finished Goods,96.75
6552,2025-05-25,Converter & Specialty Ind Film,106881.6
6552,2022-09-25,Converter & Specialty Ind Film,59931.52
6552,2022-09-25,Specialty Foods - Other,86221.8
6552,2023-02-26,Converter & Specialty Ind Film,574362.05
6552,2023-02-26,Non Finished Goods,35.44
6552,2023-02-26,Specialty Foods - Other,73904.4
6552,2025-01-26,Converter & Specialty Ind Film,341788.96
6552,2022-06-26,Converter & Specialty Ind Film,13070.48
6552,2022-06-26,Non Finished Goods,22.5
6552,2022-06-26,Specialty Foods - Other,24147.45
6552,2024-05-26,Converter & Specialty Ind Film,237039.53
6552,2023-11-26,Converter & Specialty Ind Film,152975.03
6552,2023-11-26,Plate for Graphics - non FG,4062.6
6552,2023-11-26,Specialty Foods - Other,69525.17
6552,2025-04-27,Converter & Specialty Ind Film,228344.84
6552,2025-07-27,Converter & Specialty Ind Film,84061.81
6552,2022-11-27,Converter & Specialty Ind Film,198703.56
6552,2022-11-27,Specialty Foods - Other,19309.35
6552,2024-10-27,Converter & Specialty Ind Film,153928.04
6552,2024-10-27,Plate for Graphics - non FG,13917.86
6552,2024-04-28,Converter & Specialty Ind Film,506535.87
6552,2022-08-28,Converter & Specialty Ind Film,109602.71
6552,2022-08-28,Specialty Foods - Other,102577.86
6552,2024-01-28,Converter & Specialty Ind Film,151509.49
6552,2024-07-28,Converter & Specialty Ind Film,239481.37
6552,2023-05-28,Converter & Specialty Ind Film,255360.4
6552,2023-05-28,Non Finished Goods,87.67
6552,2023-05-28,Specialty Foods - Other,44294.44
6552,2023-01-29,Non Finished Goods,147.45
6552,2023-01-29,Plate for Graphics - non FG,2494.13
6552,2025-06-29,Converter & Specialty Ind Film,106881.6
6552,2023-10-29,Converter & Specialty Ind Film,128760.7
6552,2023-10-29,Plate for Graphics - non FG,19288.4
6552,2023-10-29,Specialty Foods - Other,9227.84
6552,2023-04-30,Converter & Specialty Ind Film,64568.76
6552,2023-04-30,Non Finished Goods,94.49
6552,2023-07-30,Non Finished Goods,139.41
6552,2022-10-30,Converter & Specialty Ind Film,178869.68
6552,2022-10-30,Non Finished Goods,87.75
6552,2022-10-30,Specialty Foods - Other,7205.56
6552,2022-07-31,Converter & Specialty Ind Film,238812.19
6552,2022-07-31,Specialty Foods - Other,52060.33
6552,2024-03-31,Converter & Specialty Ind Film,9579.48
6552,2022-12-04,Non Finished Goods,112.5
6552,2024-02-04,Converter & Specialty Ind Film,84346.31
6552,2023-06-04,Non Finished Goods,112.52
6552,2023-06-04,Specialty Foods - Other,26230.0
6552,2025-05-04,Specialty Foods - Other,32746.08
6552,2022-09-04,Non Finished Goods,47.8
6552,2023-02-05,Converter & Specialty Ind Film,95529.6
6552,2022-06-05,Converter & Specialty Ind Film,12442.56
6552,2022-06-05,Non Finished Goods,12.05
6552,2023-03-05,Converter & Specialty Ind Film,62684.16
6552,2023-03-05,Non Finished Goods,322.17
6552,2023-11-05,Converter & Specialty Ind Film,51494.28
6552,2025-04-06,Converter & Specialty Ind Film,37024.12
6552,2022-08-07,Converter & Specialty Ind Film,86057.92
6552,2022-08-07,Non Finished Goods,157.62
6552,2022-08-07,Specialty Foods - Other,21923.88
6552,2024-01-07,Converter & Specialty Ind Film,31674.49
6552,2023-05-07,Converter & Specialty Ind Film,197965.32
6552,2023-05-07,Non Finished Goods,36.48
6552,2023-05-07,Specialty Foods - Other,26289.72
6552,2025-06-08,Converter & Specialty Ind Film,34332.46
6552,2023-04-09,Converter & Specialty Ind Film,90507.18
6552,2023-04-09,Non Finished Goods,49.91
6552,2025-02-09,Converter & Specialty Ind Film,21675.07
6552,2023-07-09,Non Finished Goods,22.58
6552,2024-06-09,Plate for Graphics - non FG,7750.02
6552,2022-10-09,Non Finished Goods,115.9
6552,2022-10-09,Specialty Foods - Other,42803.46
6554,2023-10-01,Unknown,655.47
6554,2025-08-10,Dairy,8815.8
6554,2023-12-10,Dairy,4631.04
6554,2023-12-10,Unknown,553.98
6554,2024-03-10,Dairy,3341.25
6554,2024-03-10,Unknown,796.72
6554,2023-09-10,Dairy,8878.97
6554,2023-09-10,Unknown,823.98
6554,2022-12-11,Dairy,8295.68
6554,2022-09-11,Dairy,8554.92
6554,2023-02-12,Unknown,703.57
6554,2025-01-12,Dairy,28896.6
6554,2023-03-12,Dairy,8554.92
6554,2023-03-12,Unknown,932.93
6554,2024-05-12,Dairy,44395.75
6554,2023-08-13,Dairy,8425.3
6554,2025-07-13,Dairy,17381.7
6554,2024-10-13,Dairy,18821.28
6554,2024-04-14,Dairy,14106.08
6554,2024-04-14,Unknown,1155.0
6554,2024-01-14,Dairy,24426.38
6554,2024-01-14,Non Finished Goods,80.59
6554,2024-01-14,Unknown,1029.48
6554,2023-01-15,Dairy,9656.69
6554,2023-01-15,Unknown,857.03
6554,2025-06-15,Dairy,18482.76
6554,2023-10-15,Dairy,25800.48
6554,2024-09-15,Dairy,30185.82
6554,2023-04-16,Unknown,358.7
6554,2023-07-16,Dairy,19940.91
6554,2023-07-16,Unknown,206.33
6554,2022-10-16,Dairy,2851.64
6554,2023-12-17,Dairy,4666.32
6554,2023-12-17,Unknown,500.39
6554,2024-03-17,Dairy,4809.8
6554,2024-03-17,Unknown,220.47
6554,2024-11-17,Dairy,47100.31
6554,2022-12-18,Unknown,747.45
6554,2023-06-18,Dairy,7321.31
6554,2023-06-18,Unknown,192.7
6554,2022-09-18,Unknown,764.3
6554,2025-01-19,Dairy,12210.2
6554,2024-05-19,Dairy,235.34
6554,2023-07-02,Dairy,8166.06
6554,2024-06-02,Dairy,2625.8
6554,2025-04-20,Dairy,8789.76
6554,2023-08-20,Unknown,927.55
6554,2024-10-20,Dairy,24463.56
6554,2024-04-21,Dairy,3509.28
6554,2024-04-21,Unknown,2585.0
6554,2024-01-21,Dairy,15926.86
6554,2024-01-21,Non Finished Goods,42.27
6554,2024-07-21,Dairy,4693.0
6554,2023-05-21,Dairy,8101.25
6554,2023-05-21,Unknown,711.5
6554,2023-10-22,Dairy,5314.42
6554,2023-10-22,Unknown,594.04
6554,2025-02-23,Dairy,34834.81
6554,2023-07-23,Unknown,1058.96
6554,2024-06-23,Dairy,43489.17
6554,2025-03-23,Dairy,6929.52
6554,2022-10-23,Dairy,5444.04
6554,2022-10-23,Unknown,507.06
6554,2024-03-24,Dairy,30831.11
6554,2024-03-24,Unknown,3795.0
6554,2023-09-24,Dairy,7064.29
6554,2024-08-25,Dairy,33149.63
6554,2024-02-25,Dairy,23779.84
6554,2024-02-25,Unknown,650.65
6554,2025-05-25,Dairy,37849.35
6554,2023-02-26,Dairy,8399.38
6554,2023-02-26,Unknown,761.44
6554,2025-01-26,Dairy,54140.68
6554,2025-01-26,Non Finished Goods,2400.0
6554,2022-06-26,Dairy,4407.08
6554,2024-05-26,Dairy,20144.31
6554,2023-11-26,Dairy,34992.66
6554,2023-11-26,Unknown,2585.0
6554,2025-04-27,Dairy,10538.0
6554,2023-08-27,Dairy,8490.11
6554,2023-08-27,Unknown,781.65
6554,2025-07-27,Dairy,17853.36
6554,2022-11-27,Dairy,7258.72
6554,2022-11-27,Unknown,673.68
6554,2024-10-27,Dairy,23479.98
6554,2024-04-28,Dairy,63787.38
6554,2024-04-28,Unknown,789.23
6554,2024-01-28,Dairy,30231.54
6554,2024-12-29,Dairy,24480.0
6554,2025-06-29,Dairy,17471.52
6554,2024-09-29,Dairy,24273.92
6554,2025-08-03,Dairy,24313.6
6554,2022-07-03,Unknown,552.37
6554,2024-03-03,Dairy,9262.08
6554,2023-09-03,Dairy,11507.19
6554,2023-09-03,Unknown,1059.45
6554,2023-07-30,Dairy,11965.44
6554,2023-07-30,Unknown,532.26
6554,2025-03-30,Dairy,25627.5
6554,2022-10-30,Dairy,8295.68
6554,2022-10-30,Unknown,781.17
6554,2023-12-31,Dairy,30650.9
6554,2023-12-31,Unknown,736.29
6554,2024-03-31,Unknown,2035.0
6554,2024-08-04,Dairy,37697.52
6554,2024-02-04,Dairy,13030.4
6554,2024-02-04,Unknown,807.82
6554,2023-06-04,Dairy,8490.11
6554,2023-06-04,Unknown,739.57
6554,2025-05-04,Dairy,45712.68
6554,2023-02-05,Dairy,7582.77
6554,2025-01-05,Dairy,9673.5
6554,2024-05-05,Dairy,7686.75
6554,2023-11-05,Dairy,22100.21
6554,2023-11-05,Unknown,943.82
6554,2023-08-06,Dairy,1425.82
6554,2025-07-06,Dairy,31718.37
6554,2024-10-06,Dairy,15266.16
6554,2024-01-07,Dairy,7708.68
6554,2024-01-07,Unknown,325.73
6554,2024-07-07,Dairy,36815.82
6554,2023-05-07,Dairy,9203.02
6554,2023-05-07,Unknown,821.48
6554,2024-12-08,Dairy,42064.86
6554,2025-06-08,Dairy,5495.2
6554,2023-10-08,Dairy,9332.64
6554,2023-10-08,Unknown,859.28
6554,2023-04-09,Dairy,26376.6
6554,2023-04-09,Unknown,1440.77
6554,2025-02-09,Dairy,50603.52
6554,2023-07-09,Unknown,711.6
6567,2018-04-01,Bakery,54669.38
6567,2021-08-01,Bakery,13793.64
6567,2019-12-01,Bakery,27847.46
6567,2018-07-01,Bakery,63157.14
6567,2020-03-01,Bakery,35004.26
6567,2020-11-01,Bakery,52227.51
6567,2019-09-01,Bakery,86857.06
6567,2019-02-10,Bakery,42817.81
6567,2021-01-10,Bakery,50314.22
6567,2018-06-10,Bakery,17258.86
6567,2019-03-10,Bakery,38940.16
6567,2019-11-10,Bakery,68954.24
6567,2021-04-11,Bakery,35234.87
6567,2019-08-11,Bakery,32026.61
6567,2018-02-11,Bakery,54515.21
6567,2021-07-11,Bakery,40923.42
6567,2018-03-11,Bakery,54064.92
6567,2018-11-11,Bakery,31920.0
6567,2020-10-11,Bakery,42992.94
6567,2020-04-12,Bakery,27787.28
6567,2018-08-12,Bakery,27627.52
6567,2020-01-12,Bakery,26688.34
6567,2020-07-12,Bakery,42201.44
6567,2019-05-12,Bakery,6349.22
6567,2021-09-12,Bakery,21445.6
6567,2020-12-13,Bakery,41431.2
6567,2019-01-13,Bakery,29674.76
6567,2021-06-13,Bakery,17805.15
6567,2018-05-13,Bakery,53874.06
6567,2019-10-13,Bakery,37097.92
6567,2020-09-13,Bakery,31408.56
6567,2019-04-14,Bakery,29132.8
6567,2021-02-14,Bakery,46125.38
6567,2018-01-14,Bakery,50917.62
6567,2019-07-14,Bakery,37808.15
6567,2020-06-14,Bakery,24296.16
6567,2021-03-14,Bakery,32714.9
6567,2018-10-14,Bakery,49182.48
6567,2018-04-15,Bakery,50349.06
6567,2019-12-15,Bakery,77461.12
6567,2018-07-15,Bakery,29682.56
6567,2020-03-15,Bakery,97276.15
6567,2020-11-15,Bakery,29651.49
6567,2019-09-15,Bakery,33293.32
6567,2020-08-16,Bakery,30024.3
6567,2018-12-16,Bakery,77112.72
6567,2020-02-16,Bakery,30600.27
6567,2019-06-16,Bakery,32862.28
6567,2021-05-16,Bakery,44256.59
6567,2018-09-16,Bakery,14860.8
6567,2019-02-17,Bakery,39263.78
6567,2021-01-17,Bakery,61862.54
6567,2018-06-17,Bakery,26128.56
6567,2019-03-17,Bakery,41011.2
6567,2021-04-18,Bakery,67329.27
6567,2019-08-18,Bakery,34505.92
6567,2018-02-18,Bakery,34472.32
6567,2021-07-18,Bakery,4935.3
6567,2018-03-18,Bakery,61113.4
6567,2018-11-18,Bakery,21280.0
6567,2020-10-18,Bakery,27960.96
6567,2018-08-19,Bakery,46528.04
6567,2020-01-19,Bakery,28386.74
6567,2020-07-19,Bakery,24179.76
6567,2019-05-19,Bakery,38181.44
6567,2021-09-19,Bakery,29087.56
6567,2020-08-02,Bakery,25614.45
6567,2018-12-02,Bakery,41902.06
6567,2020-02-02,Bakery,35296.32
6567,2019-06-02,Bakery,34631.78
6567,2021-05-02,Bakery,13480.76
6567,2018-09-02,Bakery,39800.96
6567,2020-12-20,Bakery,24867.42
6567,2019-01-20,Bakery,31119.93
6567,2021-06-20,Bakery,73796.36
6567,2018-05-20,Bakery,61366.52
6567,2019-10-20,Bakery,33521.7
6567,2020-09-20,Bakery,28400.64
6567,2019-04-21,Bakery,40613.99
6567,2021-02-21,Bakery,58604.18
6567,2018-01-21,Bakery,51565.6
6567,2019-07-21,Bakery,27668.48
6567,2020-06-21,Bakery,17091.84
6567,2021-03-21,Bakery,48189.54
6567,2018-10-21,Bakery,43204.12
6567,2018-04-22,Bakery,76136.51
6567,2021-08-22,Bakery,11831.48
6567,2019-12-22,Bakery,20198.18
6567,2018-07-22,Bakery,39045.16
6567,2020-03-22,Bakery,78086.79
6567,2020-11-22,Bakery,29945.13
6567,2019-09-22,Bakery,38406.6
6567,2020-08-23,Bakery,42135.36
6567,2018-12-23,Bakery,29253.0
6567,2020-02-23,Bakery,29082.24
6567,2019-06-23,Bakery,37227.84
6567,2021-05-23,Bakery,36704.44
6567,2018-09-23,Bakery,59443.2
6567,2019-02-24,Bakery,109838.5
6567,2021-01-24,Bakery,43150.5
6567,2018-06-24,Bakery,27954.58
6567,2019-03-24,Bakery,56728.2
6567,2020-05-24,Bakery,31062.32
6567,2019-11-24,Bakery,4198.08
6567,2021-04-25,Bakery,43347.78
6567,2019-08-25,Bakery,30593.06
6567,2018-02-25,Bakery,44987.8
6567,2018-03-25,Bakery,46279.56
6567,2018-11-25,Bakery,22392.96
6567,2020-10-25,Bakery,42012.33
6567,2020-04-26,Bakery,56475.0
6567,2018-08-26,Bakery,43961.62
6567,2020-01-26,Bakery,22607.65
6567,2020-07-26,Bakery,41516.64
6567,2019-05-26,Bakery,86065.68
6567,2021-09-26,Bakery,33508.77
6567,2020-12-27,Bakery,10222.71
6567,2019-01-27,Bakery,74947.62
6567,2021-06-27,Bakery,21518.72
6567,2018-05-27,Bakery,16241.94
6567,2019-10-27,Bakery,36145.16
6567,2020-09-27,Bakery,45155.16
6567,2019-04-28,Bakery,21327.04
6567,2021-02-28,Bakery,40724.54
6567,2018-01-28,Bakery,90743.28
6567,2019-07-28,Bakery,37544.52
6567,2020-06-28,Bakery,37684.5
6567,2021-03-28,Bakery,54896.98
6567,2018-10-28,Bakery,86032.42
6567,2018-04-29,Bakery,56580.5
6567,2021-08-29,Bakery,67240.49
6567,2019-12-29,Bakery,4438.72
6567,2018-07-29,Bakery,37216.02
6567,2020-03-29,Bakery,115205.31
6567,2020-11-29,Bakery,26876.64
6567,2019-09-29,Bakery,29380.8
6567,2019-02-03,Bakery,32545.6
6567,2021-01-03,Bakery,18078.49
6567,2018-06-03,Bakery,70598.44
6567,2019-03-03,Bakery,6898.34
6567,2020-05-03,Bakery,61215.16
6567,2019-11-03,Bakery,130902.24
6567,2020-08-30,Bakery,60170.64
6567,2018-12-30,Bakery,36106.76
6567,2019-06-30,Bakery,8656.0
6567,2021-05-30,Bakery,34795.8
6567,2018-09-30,Bakery,60291.08
6567,2019-03-31,Bakery,50696.0
6567,2020-05-31,Bakery,9670.08
6567,2021-10-31,Bakery,31877.19
6567,2021-04-04,Bakery,27167.76
6567,2019-08-04,Bakery,31692.8
6567,2018-02-04,Bakery,30326.24
6567,2021-07-04,Bakery,24081.91
6567,2018-03-04,Bakery,45839.68
6567,2018-11-04,Bakery,34858.12
6567,2020-10-04,Bakery,29067.36
6567,2020-04-05,Bakery,40312.3
6567,2018-08-05,Bakery,62627.24
6567,2021-12-05,Bakery,39552.0
